year,sector,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp,
2002,44-45,646391,1022984,14595969,14650478,108965,10.637,111761,10.91,2260070,998718,1261352,6.817,15.427,2379248,822783,1556465,5.616,16.24,-119178,-0.813,30.853,64174,70242,442292,
2002,48-49,138704,177353,4038221,4117221,24198,13.568,26184,14.682,592854,231152,361702,5.614,14.399,749183,237253,511930,5.762,18.196,-156329,-3.797,28.799,16589,17043,114777,
2002,51,63683,125201,3723583,3835040,21814,17.359,22735,18.092,781712,439723,341989,11.466,20.383,1002118,352082,650036,9.181,26.131,-220406,-5.747,40.767,8429,8662,111959,
2002,52,209644,414774,6440419,6370299,54249,13.189,47315,11.504,1268488,530830,737658,8.333,19.913,1119267,423003,696264,6.64,17.57,149221,2.342,35.14,16138,16929,110249,
2002,53,219834,282423,1978945,1986033,36260,12.981,30085,10.77,382218,173558,208660,8.739,19.245,397086,150543,246543,7.58,19.994,-14868,-0.749,38.491,18478,19058,83708,
2002,54,590648,653509,7056118,7192291,91072,14.003,84823,13.042,1423331,612352,810979,8.514,19.79,1699309,710446,988863,9.878,23.627,-275978,-3.837,39.579,54202,54728,304939,
2002,55,26621,47239,2833655,2913080,5404,11.201,7414,15.368,519989,184621,335368,6.338,17.85,677890,240227,437663,8.246,23.271,-157901,-5.42,35.7,1501,1592,31550,
2002,56,251623,303724,8388733,8718367,44229,14.431,49766,16.237,2054976,721167,1333809,8.272,23.571,2730111,983214,1746897,11.278,31.314,-675135,-7.744,47.141,29418,29963,405590,
2002,61,58536,66038,2718160,2673681,7856,12.102,5613,8.646,317419,81222,236197,3.038,11.872,228258,56566,171692,2.116,8.537,89161,3.335,17.074,3559,3636,37287,
2002,62,512376,651573,14852662,14661872,71523,11.151,51225,7.986,2171351,798226,1373125,5.444,14.81,1794962,660114,1134848,4.502,12.242,376389,2.567,24.485,28878,29868,318089,
2002,71,80621,87870,1777792,1766660,11761,13.442,11013,12.587,315913,112138,203775,6.347,17.882,294345,96491,197854,5.462,16.661,21568,1.221,33.322,6893,7005,62684,
2002,72,367972,501208,10078000,10080665,68705,13.84,59166,11.918,1889024,990604,898420,9.827,18.739,1884947,687154,1197793,6.817,18.699,4077,0.04,37.397,36621,37944,373049,
2002,81,607902,670028,5272236,5262594,63236,9.496,55075,8.27,833121,288976,544145,5.491,15.831,813859,245221,568638,4.66,15.465,19262,0.366,30.93,35639,36161,147079,
2003,11,21001,21719,183426,181351,2675,12.323,2651,12.213,38922,11681,27241,6.441,21.462,34552,11902,22650,6.563,19.053,4370,2.41,38.105,1933,1933,7755,
2003,21,16348,21603,457166,465120,1926,8.856,2218,10.198,72723,20317,52406,4.368,15.635,87702,30067,57635,6.464,18.856,-14979,-3.22,31.271,1236,1269,10299,
2003,22,6482,17745,668042,665551,1490,8.517,989,5.653,77313,27173,50140,4.083,11.616,71659,17473,54186,2.625,10.767,5654,0.85,21.534,243,254,2066,
2003,23,609878,619367,6405741,6390553,88714,14.547,69626,11.417,1332560,394736,937824,6.177,20.852,1301431,337378,964053,5.279,20.365,31129,0.487,40.73,51681,51733,245002,
2003,31-33,277808,323892,14121833,14342049,22588,6.912,28350,8.676,1376715,344473,1032242,2.402,9.599,1821422,555954,1265468,3.876,12.7,-444707,-3.101,19.198,20671,20926,225919,
2003,42,306727,396600,5837177,5808802,37472,9.433,38726,9.749,900306,290600,609706,5.003,15.499,843375,294618,548757,5.072,14.519,56931,0.98,29.038,24378,25168,138089,
2003,44-45,655423,1034309,14931658,14788133,104294,10.132,94430,9.174,2122979,793576,1329403,5.366,14.356,1834662,611680,1222982,4.136,12.406,288317,1.95,24.813,59023,62027,293118,
2003,48-49,140046,180455,3988101,4019497,26316,14.707,23286,13.013,739800,371878,367922,9.252,18.405,800569,223206,577363,5.553,19.917,-60769,-1.512,36.811,15876,16130,89179,
2003,51,64030,126212,3622249,3662768,17824,14.199,16464,13.115,569163,229171,339992,6.257,15.539,654617,291501,363116,7.958,17.872,-85454,-2.333,31.078,7178,7397,64925,
2003,52,215655,427728,6416977,6417288,54833,13.029,41085,9.762,1092190,416310,675880,6.487,17.019,1102528,382457,720071,5.96,17.181,-10338,-0.161,34.039,15549,16299,75188,
2003,53,228233,291603,2067222,2025259,37609,13.112,28080,9.789,406612,156509,250103,7.728,20.077,323139,124685,198454,6.156,15.955,83473,4.122,31.911,18341,18886,71411,
2003,54,604314,668545,7176901,7133441,88510,13.386,73865,11.171,1327463,462598,864865,6.485,18.609,1246872,436671,810201,6.121,17.479,80591,1.13,34.959,52287,52812,231557,
2003,55,26550,46841,2819717,2839327,4823,10.241,5331,11.32,485134,146284,338850,5.152,17.086,521026,166487,354539,5.864,18.35,-35892,-1.264,34.172,1141,1210,16800,
2003,56,257968,307242,8304075,8340670,44527,14.573,41117,13.457,1891010,525404,1365606,6.299,22.672,1953835,672475,1281360,8.063,23.425,-62825,-0.753,45.344,25964,26406,315388,
2003,61,60830,68208,2784738,2747304,8012,11.952,5666,8.452,298121,53726,244395,1.956,10.851,224515,46794,177721,1.703,8.172,73606,2.679,16.344,3949,4053,28411,
2003,62,526707,667123,15368587,15111001,60753,9.217,44836,6.802,1943243,551385,1391858,3.649,12.86,1426019,455839,970180,3.017,9.437,517224,3.423,18.874,28734,30193,229525,
2003,71,84464,91827,1841123,1811133,13143,14.616,9331,10.377,336365,103533,232832,5.716,18.572,276030,78931,197099,4.358,15.241,60335,3.331,30.481,6690,6747,53369,
2003,72,378510,513625,10456442,10265230,66816,13.164,54666,10.771,1938745,897548,1041197,8.744,18.887,1558440,606373,952067,5.907,15.182,380305,3.705,30.363,38024,39031,350489,
2003,81,615967,677960,5373979,5323231,61695,9.157,53225,7.9,820326,238868,581458,4.487,15.41,719015,216136,502879,4.06,13.507,101311,1.903,27.014,37789,38583,140894,
2004,11,20546,21192,182338,181956,2571,12.059,2827,13.26,33344,10557,22787,5.802,18.325,32705,12863,19842,7.069,17.974,639,0.351,35.948,1981,1982,8144,
2004,21,16575,21767,468762,462555,2105,9.694,1998,9.202,74210,23337,50873,5.045,16.043,61417,22839,38578,4.938,13.278,12793,2.766,26.556,1114,1145,9676,
2004,22,6327,17280,634788,650970,1229,7.058,1497,8.597,57333,20485,36848,3.147,8.807,89718,26179,63539,4.022,13.782,-32385,-4.975,17.615,295,298,1445,
2004,23,621921,631391,6633312,6514425,92823,14.848,80329,12.85,1454542,382380,1072162,5.87,22.328,1218147,397916,820231,6.108,18.699,236395,3.629,37.398,55176,55256,273794,
2004,31-33,274134,319456,13783733,13940443,22175,6.886,27345,8.491,1327296,340154,987142,2.44,9.521,1640145,522554,1117591,3.748,11.765,-312849,-2.244,19.042,19694,19906,211171,
2004,42,304007,396068,5916208,5884005,35769,9.033,35601,8.991,860410,287471,572939,4.886,14.623,797994,303626,494368,5.16,13.562,62416,1.061,27.124,23342,24061,133184,
2004,44-45,658432,1036307,15410611,15173155,99821,9.643,97613,9.429,2241142,750114,1491028,4.944,14.77,1768960,643503,1125457,4.241,11.658,472182,3.112,23.317,62765,66949,327987,
2004,48-49,140834,182601,4135399,4078899,25231,13.882,23526,12.944,671031,253033,417998,6.203,16.451,561821,212154,349667,5.201,13.774,109210,2.677,27.548,15971,16238,88642,
2004,51,63516,126593,3483767,3556769,18434,14.598,17804,14.099,567741,194033,373708,5.455,15.962,708571,260068,448503,7.312,19.922,-140830,-3.959,31.925,6826,7142,53590,
2004,52,221944,434546,6440234,6437515,52792,12.238,46477,10.774,1112073,442438,669635,6.873,17.275,1111413,458783,652630,7.127,17.265,660,0.01,34.529,15860,16443,78891,
2004,53,234527,300513,2104604,2082550,39370,13.319,29548,9.996,376848,160837,216011,7.723,18.096,330836,135418,195418,6.503,15.886,46012,2.209,31.772,19302,20357,83058,
2004,54,611444,679014,7246760,7207743,87146,12.927,77443,11.487,1254490,448824,805666,6.227,17.405,1180272,459062,721210,6.369,16.375,74218,1.03,32.75,52210,52786,243122,
2004,55,26182,46779,2786480,2821977,4197,8.96,4321,9.225,436035,150743,285292,5.342,15.451,504507,172077,332430,6.098,17.878,-68472,-2.426,30.903,1153,1215,21726,
2004,56,262444,312002,8521753,8447870,44811,14.43,41883,13.487,1861510,545499,1316011,6.457,22.035,1727421,592212,1135209,7.01,20.448,134089,1.587,40.896,26614,27172,294385,
2004,61,62784,70313,2879283,2825607,7889,11.377,5948,8.578,291175,61592,229583,2.18,10.305,183353,48157,135196,1.704,6.489,107822,3.816,12.978,4192,4249,35607,
2004,62,537193,680843,15691635,15524153,59153,8.777,45440,6.742,1689456,505526,1183930,3.256,10.883,1356319,433890,922429,2.795,8.737,333137,2.146,17.474,30773,31763,232012,
2004,71,86822,94390,1886445,1865588,13176,14.135,10829,11.617,295829,98562,197267,5.283,15.857,255193,82000,173193,4.395,13.679,40636,2.178,27.358,7443,7482,51619,
2004,72,387309,522577,10740113,10601114,66147,12.761,57696,11.131,1865598,880504,985094,8.306,17.598,1595443,619116,976327,5.84,15.05,270155,2.548,30.1,41159,42284,385391,
2004,81,616307,679397,5419726,5397694,57856,8.535,54829,8.088,773078,246118,526960,4.56,14.322,728336,238781,489555,4.424,13.493,44742,0.829,26.987,40197,40732,147524,
2005,11,19157,19810,167322,168548,2549,12.884,2497,12.621,29616,10119,19497,6.004,17.571,32088,10100,21988,5.992,19.038,-2472,-1.467,35.143,1780,1783,7177,
2005,21,16884,22058,493243,480355,2242,10.261,1826,8.357,87191,24849,62342,5.173,18.151,61238,20315,40923,4.229,12.749,25953,5.403,25.497,1054,1086,7891,
2005,22,6154,16765,634813,633343,1038,6.139,1322,7.819,62552,19818,42734,3.129,9.876,60182,24970,35212,3.943,9.502,2370,0.374,19.005,221,234,1018,
2005,23,645736,656066,6792761,6720080,101459,15.722,79976,12.393,1460172,449661,1010511,6.691,21.728,1314362,383382,930980,5.705,19.559,145810,2.17,39.117,55866,55915,263581,
2005,31-33,269491,314322,13704427,13716364,21715,6.864,25772,8.147,1395962,308707,1087255,2.251,10.177,1416730,434143,982587,3.165,10.329,-20768,-0.151,20.355,18838,19022,198828,
2005,42,304686,398452,5986980,5974291,35359,8.882,34611,8.695,807894,253455,554439,4.242,13.523,782041,249942,532099,4.184,13.09,25853,0.433,26.18,23630,24374,128488,
2005,44-45,654290,1035950,15325740,15346940,100937,9.762,97074,9.388,1958883,766492,1192391,4.994,12.764,2004262,599017,1405245,3.903,13.06,-45379,-0.296,25.528,64281,67297,321271,
2005,48-49,143964,186722,4172641,4163080,25856,13.981,22274,12.044,579046,208445,370601,5.007,13.909,556639,168715,387924,4.053,13.371,22407,0.538,26.742,15365,15654,82169,
2005,51,63265,127333,3414398,3447078,15765,12.426,14846,11.701,475091,182916,292175,5.306,13.782,540352,184428,355924,5.35,15.676,-65261,-1.893,27.565,6491,6900,57572,
2005,52,227021,443153,6426267,6439564,57875,13.195,48818,11.13,1035945,471717,564228,7.325,16.087,1062472,458232,604240,7.116,16.499,-26527,-0.412,32.174,16950,17684,90156,
2005,53,243576,314212,2140051,2120790,46757,15.233,32204,10.492,402794,199501,203293,9.407,18.993,363934,128261,235673,6.048,17.16,38860,1.832,34.321,21031,22047,76673,
2005,54,627593,695892,7402158,7329614,90642,13.173,75079,10.911,1279663,440604,839059,6.011,17.459,1128963,388897,740066,5.306,15.403,150700,2.056,30.806,50648,51262,212743,
2005,55,25969,47970,2843426,2844730,4654,9.816,3540,7.466,423765,141424,282341,4.971,14.896,426586,116886,309700,4.109,14.996,-2821,-0.099,29.793,1057,1101,16769,
2005,56,267801,318405,9001897,8777279,45778,14.514,39789,12.615,2069858,638979,1430879,7.28,23.582,1624023,606657,1017366,6.912,18.503,445835,5.079,37.005,26062,26451,319406,
2005,61,63645,71824,2882096,2851399,8738,12.378,6271,8.884,295207,96560,198647,3.386,10.353,234060,43772,190288,1.535,8.209,61147,2.144,16.417,4408,4453,26524,
2005,62,548333,697191,15926320,15817917,61792,8.961,46527,6.747,1665641,544194,1121447,3.44,10.53,1451564,426293,1025271,2.695,9.177,214077,1.353,18.353,31724,32602,228068,
2005,71,89227,96974,1939248,1917607,13461,14.066,10916,11.406,307189,111928,195261,5.837,16.019,264629,75540,189089,3.939,13.8,42560,2.219,27.6,7751,7802,52092,
2005,72,397922,537662,11042861,10902312,71371,13.435,58499,11.012,1967843,1021235,946608,9.367,18.05,1693237,620031,1073206,5.687,15.531,274606,2.519,31.062,44150,45304,426258,
2005,81,618921,682069,5356128,5387558,59946,8.808,56996,8.374,716472,238749,477723,4.431,13.299,779693,221786,557907,4.117,14.472,-63221,-1.173,26.597,40559,41236,149481,
2006,11,18980,19641,164271,165204,2625,13.38,2582,13.16,30618,10852,19766,6.569,18.534,32372,12548,19824,7.595,19.595,-1754,-1.062,37.067,1901,1901,7860,
2006,21,17805,23285,551835,522984,2985,13.142,1841,8.105,115796,42104,73692,8.051,22.141,57371,22858,34513,4.371,10.97,58425,11.171,21.94,1120,1146,8370,
2006,22,6041,16714,620492,627934,1120,6.706,1094,6.551,51913,18815,33098,2.996,8.267,66320,14494,51826,2.308,10.562,-14407,-2.294,16.535,263,268,2729,
2006,23,675881,687301,7364259,7075714,112050,16.687,80412,11.975,1725219,503426,1221793,7.115,24.382,1151239,352832,798407,4.987,16.27,573980,8.112,32.541,59629,59761,251310,
2006,31-33,268832,314066,13662324,13661444,23749,7.548,24869,7.904,1375119,331871,1043248,2.429,10.066,1372448,422945,949503,3.096,10.046,2671,0.02,20.092,18486,18652,182143,
2006,42,305369,402832,6056090,6022607,39111,9.757,35174,8.775,847557,282559,564998,4.692,14.073,781161,266900,514261,4.432,12.97,66396,1.102,25.941,23770,24497,134553,
2006,44-45,648926,1041516,15764629,15552601,106001,10.217,97990,9.445,2219008,927437,1291571,5.963,14.268,1803396,560821,1242575,3.606,11.595,415612,2.672,23.191,67830,70923,315971,
2006,48-49,147872,191740,4336055,4266272,29000,15.312,24305,12.833,669622,252695,416927,5.923,15.696,532917,186815,346102,4.379,12.491,136705,3.204,24.983,16466,16810,87217,
2006,51,63396,130458,3455576,3442391,18497,14.359,15217,11.813,536495,208347,328148,6.052,15.585,515417,161172,354245,4.682,14.973,21078,0.612,29.945,6421,6746,52333,
2006,52,231988,462127,6613134,6516100,63890,14.127,44167,9.766,1176613,526649,649964,8.082,18.057,976967,404063,572904,6.201,14.993,199646,3.064,29.986,18501,18986,77350,
2006,53,251823,328342,2202940,2169582,51588,16.067,37061,11.543,422933,193748,229185,8.93,19.494,356022,144419,211603,6.657,16.41,66911,3.084,32.819,25464,25929,86214,
2006,54,647579,723357,7811975,7610104,104312,14.696,77227,10.88,1483760,516013,967747,6.781,19.497,1080551,388645,691906,5.107,14.199,403209,5.298,28.398,53769,54239,216475,
2006,55,26294,49394,2930623,2929236,5427,11.108,4348,8.9,484436,149225,335211,5.094,16.538,483751,128855,354896,4.399,16.515,685,0.023,33.029,1099,1142,14627,
2006,56,276550,332571,9698913,9364532,53240,16.339,39791,12.212,2268361,706170,1562191,7.541,24.223,1604907,532549,1072358,5.687,17.138,663454,7.085,34.276,27223,27550,275905,
2006,61,65730,74929,2980839,2932855,9637,13.115,6736,9.167,313398,84359,229039,2.876,10.686,217050,44649,172401,1.522,7.401,96348,3.285,14.801,4972,5053,31924,
2006,62,557459,718074,16443534,16197201,69973,9.886,49456,6.987,1870993,669281,1201712,4.132,11.551,1373467,435397,938070,2.688,8.48,497526,3.072,16.959,33643,34620,240581,
2006,71,91415,99655,1984435,1960906,14632,14.885,11922,12.128,302966,107727,195239,5.494,15.45,255978,79852,176126,4.072,13.054,46988,2.396,26.108,8770,8822,58386,
2006,72,407598,553316,11429095,11245464,75133,13.763,60336,11.052,2050536,1051575,998961,9.351,18.234,1684161,627752,1056409,5.582,14.976,366375,3.258,29.953,46599,47616,426805,
2006,81,614973,678831,5419867,5386557,61927,9.104,64672,9.508,768151,253928,514223,4.714,14.261,701684,232564,469120,4.317,13.027,66467,1.234,26.053,46049,46911,157114,
2007,11,18973,19651,168274,169130,2383,12.086,2514,12.751,29531,11168,18363,6.603,17.461,30979,10877,20102,6.431,18.317,-1448,-0.856,34.921,1825,1828,7799,
2007,21,18548,24185,707576,626199,3387,14.392,2085,8.86,235635,58702,176933,9.374,37.629,72311,30094,42217,4.806,11.548,163324,26.082,23.095,1162,1180,10995,
2007,22,5458,16203,645275,636648,1032,6.356,1100,6.775,70040,16730,53310,2.628,11.001,53083,15152,37931,2.38,8.338,16957,2.663,16.676,241,253,1611,
2007,23,685695,697424,7317468,7365897,98327,14.163,92008,13.253,1424941,398996,1025945,5.417,19.345,1525418,408712,1116706,5.549,20.709,-100477,-1.364,38.69,68870,68930,287482,
2007,31-33,269754,314702,13372424,13531055,22016,6.96,25214,7.972,1255584,296611,958973,2.192,9.279,1576737,494261,1082476,3.653,11.653,-321153,-2.373,18.559,17968,18166,201682,
2007,42,302034,401365,6112739,6137705,36189,9,37640,9.361,884738,272252,612486,4.436,14.415,936023,335724,600299,5.47,15.25,-51285,-0.836,28.83,23318,23938,131542,
2007,44-45,643067,1044538,15612687,15654836,110170,10.576,104470,10.029,2191158,866017,1325141,5.532,13.997,2272254,699048,1573206,4.465,14.515,-81096,-0.518,27.993,65476,68227,336290,
2007,48-49,150065,195235,4438851,4405670,28208,14.566,25053,12.937,692603,231297,461306,5.25,15.721,626268,222115,404153,5.042,14.215,66335,1.506,28.43,16632,16826,82209,
2007,51,62550,128453,3478977,3486498,17320,13.413,18679,14.465,585564,220767,364797,6.332,16.795,600483,251509,348974,7.214,17.223,-14919,-0.428,33.59,6365,6620,54096,
2007,52,234322,471241,6600132,6642356,60794,13.006,53162,11.373,1111483,446303,665180,6.719,16.733,1197105,482898,714207,7.27,18.022,-85622,-1.289,33.467,19920,20946,105696,
2007,53,251742,330938,2189514,2192964,46807,14.203,44061,13.369,423265,177403,245862,8.09,19.301,432098,175235,256863,7.991,19.704,-8833,-0.403,38.602,28464,28908,93963,
2007,54,656131,731605,7740188,7710180,95987,13.247,82010,11.318,1368130,448960,919170,5.823,17.744,1314388,486782,827606,6.313,17.047,53742,0.697,34.095,54954,55369,228450,
2007,55,26444,50110,2864926,2843623,5865,11.73,5643,11.286,572446,178715,393731,6.285,20.131,525580,193249,332331,6.796,18.483,46866,1.648,36.966,882,916,11839,
2007,56,280783,337317,9761087,9745743,48673,14.553,42959,12.844,1975129,613177,1361952,6.292,20.267,1949286,609248,1340038,6.251,20.001,25843,0.265,40.003,27479,27789,312897,
2007,61,68288,77861,3041124,3010207,9025,11.762,6761,8.812,286644,71213,215431,2.366,9.522,226039,50057,175982,1.663,7.509,60605,2.013,15.018,4740,4788,28119,
2007,62,564363,730308,16762206,16594555,67751,9.358,55158,7.618,2004601,624404,1380197,3.763,12.08,1672073,542214,1129859,3.267,10.076,332528,2.004,20.152,33517,34533,259505,
2007,71,92423,101227,2030337,2019203,13923,13.857,12419,12.36,309149,101222,207927,5.013,15.31,287748,91424,196324,4.528,14.251,21401,1.06,28.501,9017,9070,59171,
2007,72,415077,568614,11614147,11551542,78302,13.946,64006,11.4,2086224,1054597,1031627,9.129,18.06,1952248,714337,1237911,6.184,16.9,133976,1.16,33.801,46745,47730,442005,
2007,81,615090,678472,5369711,5362473,61874,9.137,59281,8.754,781717,255682,526035,4.768,14.578,765685,235763,529922,4.397,14.279,16032,0.299,28.557,40980,41583,147320,
2008,11,18266,18988,163023,164691,1997,10.326,2699,13.956,26687,7696,18991,4.673,16.204,30210,10652,19558,6.468,18.343,-3523,-2.139,32.409,1885,1888,8129,
2008,21,18559,24559,625593,665280,2758,11.365,2174,8.959,104611,30036,74575,4.515,15.724,184110,28233,155877,4.244,27.674,-79499,-11.95,31.449,1409,1417,13875,
2008,22,5510,16411,633328,635679,1319,8.091,1103,6.766,64526,23399,41127,3.681,10.151,68976,18654,50322,2.934,10.851,-4450,-0.7,20.301,221,224,1436,
2008,23,660070,672145,6992755,7144113,81136,11.844,106904,15.606,1273171,332232,940939,4.65,17.821,1576234,413044,1163190,5.782,22.063,-303063,-4.242,35.643,79829,79871,299354,
2008,31-33,260660,304535,12968804,13114973,19333,6.291,24886,8.098,1155185,267228,887957,2.038,8.808,1446672,418001,1028671,3.187,11.031,-291487,-2.223,17.616,18526,18702,196791,
2008,42,298459,398732,6127075,6134607,34714,8.676,37441,9.358,846977,259619,587358,4.232,13.807,865491,292696,572795,4.771,14.108,-18514,-0.302,27.613,23781,24596,134389,
2008,44-45,629428,1032463,15569332,15585489,87910,8.474,97751,9.423,1922357,676474,1245883,4.34,12.334,1962752,581476,1381276,3.731,12.593,-40395,-0.259,24.669,65192,68129,315184,
2008,48-49,148206,194159,4430853,4435782,25282,12.977,26595,13.651,580994,169758,411236,3.827,13.098,587489,191606,395883,4.32,13.244,-6495,-0.146,26.196,17980,18124,89432,
2008,51,62248,128560,3406698,3403970,16073,12.505,16024,12.467,529175,198500,330675,5.831,15.546,527684,168663,359021,4.955,15.502,1491,0.044,31.004,6219,6318,53064,
2008,52,227546,468177,6433225,6500428,48950,10.417,52399,11.151,968088,385983,582105,5.938,14.893,1098014,417930,680084,6.429,16.891,-129926,-1.999,29.785,24432,25931,132205,
2008,53,240141,320957,2171475,2186698,39129,11.999,49430,15.158,387153,154899,232254,7.084,17.705,417489,178177,239312,8.148,19.092,-30336,-1.387,35.41,31899,32295,100275,
2008,54,660487,736138,7916610,7848664,88979,12.105,86839,11.814,1345717,449429,896288,5.726,17.146,1203727,449221,754506,5.724,15.337,141990,1.809,30.673,58848,59295,228793,
2008,55,26405,50095,2922359,2974048,4461,8.878,4771,9.495,472770,143699,329071,4.832,15.897,576847,148736,428111,5.001,19.396,-104077,-3.5,31.793,1021,1065,16157,
2008,56,279074,338075,9664191,9666487,46391,13.769,44077,13.082,1906477,622180,1284297,6.436,19.723,1925329,599349,1325980,6.2,19.918,-18852,-0.195,39.445,28916,29306,304799,
2008,61,69529,79398,3126099,3085262,8643,10.986,7186,9.134,285900,58301,227599,1.89,9.267,204243,54842,149401,1.778,6.62,81657,2.647,13.24,5173,5261,37320,
2008,62,570221,739166,17141553,16947598,62693,8.536,53293,7.256,1907570,537564,1370006,3.172,11.256,1525820,487852,1037968,2.879,9.003,381750,2.253,18.006,33477,34298,253396,
2008,71,92222,101023,2065580,2046506,12689,12.536,13083,12.925,302104,94285,207819,4.607,14.762,262853,93397,169456,4.564,12.844,39251,1.918,25.688,9429,9489,60406,
2008,72,418655,576393,11890408,11762578,72064,12.581,64856,11.323,2073577,972515,1101062,8.268,17.629,1827534,686263,1141271,5.834,15.537,246043,2.092,31.074,48312,49277,460598,
2008,81,614867,678758,5444243,5415355,57161,8.418,57757,8.505,787600,232449,555151,4.292,14.544,727828,229927,497901,4.246,13.44,59772,1.104,26.88,40408,41214,152104,
2009,11,17459,18159,149397,155868,1790,9.636,2624,14.126,20014,6402,13612,4.107,12.84,32776,10485,22291,6.727,21.028,-12762,-8.188,25.681,1794,1794,7299,
2009,21,18688,24800,603079,616251,2594,10.497,2418,9.785,88639,28363,60276,4.603,14.384,115248,31282,83966,5.076,18.701,-26609,-4.318,28.767,1440,1471,13876,
2009,22,5353,16846,644569,639561,1298,7.804,872,5.243,66390,23280,43110,3.64,10.381,56879,15487,41392,2.422,8.893,9511,1.487,17.787,235,322,5237,
2009,23,598446,610640,5946992,6484615,63745,9.917,128049,19.921,856537,262283,594254,4.045,13.209,1931447,482663,1448784,7.443,29.785,-1074910,-16.576,26.418,88343,88414,337290,
2009,31-33,250437,293145,11602987,12283989,16635,5.563,28357,9.484,813474,237132,576342,1.93,6.622,2178968,464459,1714509,3.781,17.738,-1365494,-11.116,13.244,20081,20275,198869,
2009,42,290741,392369,5846457,6010123,30014,7.559,39358,9.913,655212,200972,454240,3.344,10.902,980562,283751,696811,4.721,16.315,-325350,-5.413,21.804,25506,26224,141723,
2009,44-45,609473,1010423,14742317,15167638,77996,7.627,102444,10.018,1432485,597404,835081,3.939,9.444,2289339,671591,1617748,4.428,15.094,-856854,-5.649,18.889,66958,70988,378246,
2009,48-49,143155,189147,4162229,4308445,22232,11.578,27967,14.565,450958,178571,272387,4.145,10.467,747778,214502,533276,4.979,17.356,-296820,-6.889,20.934,18439,18821,110964,
2009,51,61266,125419,3297395,3373477,16604,13.019,20833,16.335,428193,186635,241558,5.532,12.693,581302,195197,386105,5.786,17.232,-153109,-4.539,25.386,6632,6875,56130,
2009,52,217703,455179,6172134,6291060,41171,8.912,54746,11.851,781188,319505,461683,5.079,12.417,1018547,323517,695030,5.142,16.19,-237359,-3.773,24.835,24125,25710,107320,
2009,53,226718,307229,2020169,2094377,32323,10.279,46748,14.867,297114,129660,167454,6.191,14.186,446003,174012,271991,8.309,21.295,-148889,-7.109,28.373,29096,29524,95728,
2009,54,648284,729517,7821233,7897666,84286,11.491,92262,12.578,1204035,470682,733353,5.96,15.245,1356865,436450,920415,5.526,17.181,-152830,-1.935,30.491,62439,62961,254592,
2009,55,26711,50488,2828675,2865818,4370,8.639,4559,9.013,409868,141013,268855,4.921,14.302,484223,129388,354835,4.515,16.897,-74355,-2.595,28.604,995,1126,18520,
2009,56,274056,333152,8623023,9163815,40934,12.156,48085,14.28,1359137,477791,881346,5.214,14.832,2448426,610894,1837532,6.666,26.718,-1089289,-11.887,29.663,29605,29992,321980,
2009,61,70392,80419,3188287,3151452,8239,10.3,7376,9.221,280767,55611,225156,1.765,8.909,207990,53552,154438,1.699,6.6,72777,2.309,13.2,5278,5339,37381,
2009,62,577878,752256,17486864,17338022,60616,8.113,50316,6.735,1795499,527538,1267961,3.043,10.356,1492908,485318,1007590,2.799,8.611,302591,1.745,17.221,33352,34271,296288,
2009,71,90983,100138,2011304,2041779,11456,11.358,12897,12.787,244454,82352,162102,4.033,11.973,306485,82683,223802,4.05,15.011,-62031,-3.038,23.945,9386,9444,62531,
2009,72,419389,579905,11443547,11685089,65868,11.372,64483,11.133,1612542,848436,764106,7.261,13.8,2095572,680967,1414605,5.828,17.934,-483030,-4.134,27.6,48685,49921,463768,
2009,81,611957,674838,5256646,5349749,51203,7.552,57591,8.494,616024,192469,423555,3.598,11.515,802682,222756,579926,4.164,15.004,-186658,-3.489,23.03,40477,41420,152116,
2010,11,17235,17926,151400,149620,1950,10.817,2152,11.938,26882,7790,19092,5.207,17.967,23393,7931,15462,5.301,15.635,3489,2.332,31.27,1408,1412,5726,
2010,21,18412,24634,587267,597227,2326,9.387,2615,10.554,87620,32253,55367,5.4,14.671,107730,26834,80896,4.493,18.038,-20110,-3.367,29.342,1575,1587,12160,
2010,22,5423,17223,640413,640905,1115,6.562,650,3.826,41461,14845,26616,2.316,6.469,42268,9893,32375,1.544,6.595,-807,-0.126,12.938,180,182,1269,
2010,23,559293,571794,5351265,5646466,69690,11.796,107697,18.229,903005,289436,613569,5.126,15.992,1495984,388060,1107924,6.873,26.494,-592979,-10.502,31.985,69522,69642,257259,
2010,31-33,241608,283018,10863056,11220247,16440,5.705,26696,9.265,832852,202586,630266,1.806,7.423,1546648,399345,1147303,3.559,13.784,-713796,-6.362,14.846,18375,18512,155522,
2010,42,284143,386642,5615998,5720280,31037,7.972,36373,9.343,630159,214095,416064,3.743,11.016,837228,244600,592628,4.276,14.636,-207069,-3.62,22.032,23336,24121,124025,
2010,44-45,598846,996812,14459150,14596332,75814,7.556,88854,8.856,1433807,501876,931931,3.438,9.823,1701031,519719,1181312,3.561,11.654,-267224,-1.831,19.646,56760,61534,315571,
