year,st,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2014,47,88478,123390,2455983,2430617,10911,8.876,9994,8.130,298104,92754,205350,3.816,12.265,246966,76885,170081,3.163,10.161,51138,2.104,20.321,6447,6569,36562
2014,48,375758,513031,9937698,9790418,55194,10.874,44248,8.718,1458185,497418,960767,5.081,14.894,1162802,398934,763868,4.075,11.877,295383,3.017,23.754,28174,28902,183285
2014,49,52071,64096,1144349,1122815,7615,12.019,6136,9.685,166376,55442,110934,4.938,14.818,122494,38569,83925,3.435,10.910,43882,3.908,21.819,3911,3971,22073
2014,50,15938,18904,261545,260287,1524,8.065,1510,7.991,27671,7495,20176,2.880,10.631,25211,8094,17117,3.110,9.686,2460,0.945,19.372,966,1000,5485
2014,51,133653,179284,3141417,3129490,16816,9.418,15344,8.594,389240,130524,258716,4.171,12.438,363575,109839,253736,3.510,11.618,25665,0.820,23.235,9560,9715,45799
2014,53,127852,160228,2482427,2447505,16618,10.452,14162,8.907,324303,95791,228512,3.914,13.250,253096,80526,172570,3.290,10.341,71207,2.909,20.682,9161,9307,41963
2014,54,25512,34869,574099,575651,2421,6.903,2829,8.066,64086,21086,43000,3.663,11.133,66765,20401,46364,3.544,11.598,-2679,-0.465,22.266,1783,1811,9255
2014,55,96213,126276,2442238,2416983,9778,7.762,9187,7.292,258549,72221,186328,2.988,10.697,208292,59089,149203,2.445,8.618,50257,2.079,17.236,5834,5961,31015
2014,56,15570,18485,218554,215817,1726,9.371,1592,8.644,30789,8999,21790,4.170,14.266,25069,7976,17093,3.696,11.616,5720,2.650,23.232,1057,1060,3651
2015,01,67451,92473,1638842,1620844,7768,8.423,7266,7.879,199296,64386,134910,3.972,12.296,164000,51736,112264,3.192,10.118,35296,2.178,20.236,4657,4813,27497
2015,02,13927,17918,265868,265891,1780,9.991,1575,8.841,36050,10600,25450,3.987,13.558,36492,11553,24939,4.345,13.724,-442,-0.166,27.116,955,967,4186
2015,04,90715,121967,2305949,2270172,13330,11.006,11636,9.607,330705,111864,218841,4.928,14.567,259390,89046,170344,3.922,11.426,71315,3.141,22.852,7154,7346,42027
2015,05,45344,60172,1001859,994666,5136,8.556,4844,8.070,120356,38811,81545,3.902,12.100,106547,33927,72620,3.411,10.712,13809,1.388,21.424,3128,3193,17654
2015,06,635400,803273,14093341,13869142,89511,11.239,75849,9.523,2020001,675502,1344499,4.871,14.565,1569945,553999,1015946,3.994,11.320,450056,3.245,22.639,49649,50566,303808
2015,08,113246,140963,2260078,2217581,16699,11.965,13914,9.969,333602,110763,222839,4.995,15.044,248049,90016,158033,4.059,11.186,85553,3.858,22.371,8776,8876,45694
2015,09,63849,81094,1500631,1493041,6899,8.512,6811,8.403,175786,57905,117881,3.878,11.774,161383,48662,112721,3.259,10.809,14403,0.965,21.618,4201,4260,24615
2015,10,17311,22057,393142,389885,2243,10.218,2031,9.252,54324,17851,36473,4.579,13.933,47566,16652,30914,4.271,12.200,6758,1.733,24.400,1162,1182,6458
2015,11,16288,20946,506377,499895,2206,10.582,2007,9.628,73686,26884,46802,5.378,14.740,59833,18669,41164,3.735,11.969,13853,2.771,23.938,993,1006,7528
2015,12,375180,471653,7622000,7464352,59231,12.697,48899,10.482,1158813,404762,754051,5.423,15.525,841228,330367,510861,4.426,11.270,317585,4.255,22.540,31820,32459,182144
2015,13,152509,201952,3677062,3607513,21680,10.816,18647,9.303,538048,179466,358582,4.975,14.915,398889,140124,258765,3.884,11.057,139159,3.857,22.114,11592,11888,72753
2015,15,22752,29573,522970,520999,2474,8.380,2370,8.028,55238,17403,37835,3.340,10.602,51727,16965,34762,3.256,9.928,3511,0.674,19.857,1498,1517,9489
2015,16,32522,39786,548700,541092,4205,10.668,3468,8.798,72399,22438,49961,4.147,13.380,57594,21628,35966,3.997,10.644,14805,2.736,21.288,2238,2270,10376
2015,17,220584,282498,5369393,5318569,26779,9.510,24941,8.858,710011,203346,506665,3.823,13.350,607857,221621,386236,4.167,11.429,102154,1.921,22.858,15269,15672,85708
2015,18,97699,133800,2671133,2638862,11540,8.674,10024,7.534,329471,98865,230606,3.747,12.485,264114,73742,190372,2.794,10.009,65357,2.477,20.017,6282,6472,38507
2015,19,55775,74184,1330843,1319980,5711,7.723,5242,7.089,144224,42809,101415,3.243,10.926,121463,35630,85833,2.699,9.202,22761,1.724,18.404,3263,3336,16549
2015,20,52369,68482,1189553,1181642,5780,8.461,5450,7.978,151275,50219,101056,4.250,12.802,136038,37530,98508,3.176,11.513,15237,1.289,23.025,3499,3611,19410
2015,21,62225,85211,1580146,1557746,7353,8.663,6679,7.869,197656,58012,139644,3.724,12.689,152986,46199,106787,2.966,9.821,44670,2.868,19.642,4318,4389,23764
2015,22,73993,98066,1720311,1712829,8406,8.594,7896,8.073,226170,75209,150961,4.391,13.204,213582,55125,158457,3.218,12.470,12588,0.735,24.939,5085,5184,29771
2015,23,28385,35604,500179,496619,3189,8.995,2885,8.138,57902,17344,40558,3.492,11.659,50548,17966,32582,3.618,10.178,7354,1.481,20.357,1796,1827,7925
2015,24,96328,124366,2237352,2223628,11409,9.190,10958,8.827,273605,91899,181706,4.133,12.304,245487,79033,166454,3.554,11.040,28118,1.265,22.080,6685,6800,36859
2015,25,124281,157861,3178315,3136865,13817,8.778,12891,8.190,375264,115958,259306,3.697,11.963,291557,91712,199845,2.924,9.295,83707,2.668,18.589,7876,8025,46485
2015,26,152002,198353,3724465,3666127,18048,9.144,16089,8.152,482349,148844,333505,4.060,13.157,364627,109747,254880,2.994,9.946,117722,3.211,19.892,10314,10582,61104
2015,27,101602,131952,2582781,2560518,11734,8.937,10427,7.941,299371,89628,209743,3.500,11.692,255789,72283,183506,2.823,9.990,43582,1.702,19.979,6474,6673,36333
2015,28,40877,55044,925890,917005,4280,7.773,4317,7.840,113821,42508,71313,4.636,12.412,95206,26631,68575,2.904,10.382,18615,2.030,20.765,2870,2926,16420
2015,29,107726,141549,2449111,2424299,15458,11.025,12774,9.111,308079,106520,201559,4.394,12.708,258492,81460,177032,3.360,10.663,49587,2.045,21.325,8277,8486,42553
2015,30,27468,32543,371430,367001,3207,9.922,2762,8.546,48496,15661,32835,4.267,13.214,39106,12332,26774,3.360,10.656,9390,2.559,21.311,1865,1906,7799
2015,31,38137,48889,811396,802700,4146,8.531,3563,7.332,92806,29705,63101,3.701,11.562,75831,22636,53195,2.820,9.447,16975,2.115,18.894,2226,2264,11770
2015,32,43567,56312,1125382,1106289,7175,12.917,5642,10.157,165351,66814,98537,6.039,14.946,126128,40433,85695,3.655,11.401,39223,3.545,22.802,3740,3813,23612
2015,33,27286,34424,577440,571022,2851,8.299,2713,7.897,65505,18727,46778,3.280,11.472,52819,15186,37633,2.659,9.250,12686,2.222,18.500,1732,1760,8510
2015,34,170536,207257,3554774,3531668,20212,9.747,20451,9.862,475585,165367,310218,4.682,13.466,427443,148695,278748,4.210,12.103,48142,1.363,24.206,13537,13736,85069
2015,35,31195,40419,627070,620945,3694,9.159,3523,8.735,78149,28110,50039,4.527,12.585,65886,19848,46038,3.196,10.611,12263,1.975,21.221,2230,2251,10747
2015,36,400937,478250,7983856,7906120,49406,10.354,47200,9.892,1041676,353962,687714,4.477,13.176,886978,298188,588790,3.772,11.219,154698,1.957,22.438,32404,32883,165996
2015,37,151553,203152,3564280,3508730,19415,9.615,16942,8.391,463420,151175,312245,4.309,13.208,353227,119119,234108,3.395,10.067,110193,3.141,20.134,10431,10602,61206
2015,38,17991,22543,365611,362911,2224,9.954,1825,8.168,46654,17653,29001,4.864,12.856,41368,10737,30631,2.959,11.399,5286,1.457,22.798,1267,1289,6791
2015,39,166740,232782,4696593,4663683,19296,8.316,17788,7.666,563005,172312,390693,3.695,12.072,497099,146923,350176,3.150,10.659,65906,1.413,21.318,10653,10955,73927
2015,40,65928,85674,1368496,1361634,7820,9.158,7243,8.483,172726,59268,113458,4.353,12.685,160312,54174,106138,3.979,11.774,12414,0.912,23.547,4824,4914,25682
2015,41,80984,101704,1495320,1467075,10402,10.341,8170,8.122,204433,64684,139749,4.409,13.935,147899,49809,98090,3.395,10.081,56534,3.854,20.162,5272,5329,26256
2015,42,207035,276421,5294649,5270905,22583,8.181,21841,7.912,609320,208554,400766,3.957,11.560,560644,179246,381398,3.401,10.637,48676,0.923,21.273,13158,13527,77278
2015,44,21180,25397,425397,422880,2319,9.169,2110,8.342,46390,13711,32679,3.242,10.970,41073,12532,28541,2.963,9.713,5317,1.257,19.425,1287,1308,7639
2015,45,71669,95813,1664993,1641778,9185,9.658,7759,8.159,213583,72764,140819,4.432,13.009,168152,56227,111925,3.425,10.242,45431,2.767,20.484,4997,5093,28310
2015,46,19562,24006,352519,349680,2089,8.767,1733,7.273,36661,11188,25473,3.199,10.484,31080,9897,21183,2.830,8.888,5581,1.596,17.776,1171,1196,6035
2015,47,88749,124678,2506715,2479051,11395,9.187,10101,8.144,312243,103279,208964,4.166,12.595,256991,80901,176090,3.263,10.367,55252,2.229,20.733,6368,6521,47444
2015,48,382238,522232,10257812,10103915,55596,10.740,46398,8.963,1506988,521380,985608,5.160,14.915,1200232,398689,801543,3.946,11.879,306756,3.036,23.758,29410,30263,191075
2015,49,53270,65810,1202460,1176586,7950,12.239,6240,9.607,181901,60060,121841,5.105,15.460,129851,40904,88947,3.477,11.036,52050,4.424,22.073,4052,4146,24246
2015,50,15999,19036,266906,264221,1505,7.934,1373,7.238,29011,8416,20595,3.185,10.980,23485,6918,16567,2.618,8.888,5526,2.091,17.777,933,944,4633
2015,51,134649,180802,3207974,3179787,17152,9.526,15644,8.689,408946,142433,266513,4.479,12.861,353173,113396,239777,3.566,11.107,55773,1.754,22.214,9413,9602,49477
2015,53,130211,163464,2561013,2520344,17567,10.854,14326,8.852,348835,115221,233614,4.572,13.841,267069,79005,188064,3.135,10.597,81766,3.244,21.193,9397,9542,44962
2015,54,25271,34766,566149,570711,2645,7.596,2758,7.920,60121,18088,42033,3.169,10.534,68512,18684,49828,3.274,12.005,-8391,-1.470,21.069,1767,1799,9381
2015,55,96675,127380,2495285,2468910,10196,8.040,9081,7.160,276969,79010,197959,3.200,11.218,222886,62099,160787,2.515,9.028,54083,2.191,18.055,5825,5930,33502
2015,56,15806,18750,219384,218824,1836,9.860,1576,8.464,28589,9502,19087,4.342,13.065,27551,7638,19913,3.490,12.590,1038,0.474,25.181,1042,1046,3858
2016,01,68122,93842,1680130,1659148,7846,8.423,6459,6.934,200773,67256,133517,4.054,12.101,157634,45576,112058,2.747,9.501,43139,2.600,19.002,4348,4464,24911
2016,02,14043,18137,264228,265159,1846,10.239,1629,9.036,34285,11954,22331,4.508,12.930,36192,10753,25439,4.055,13.649,-1907,-0.719,25.860,1009,1031,6445
2016,04,92508,124890,2400540,2353987,13818,11.194,10910,8.839,369285,130677,238608,5.551,15.688,277178,98207,178971,4.172,11.775,92107,3.913,23.550,6990,7198,57434
2016,05,45678,60952,1021131,1011435,5488,9.062,4706,7.771,124006,41895,82111,4.142,12.260,104495,31198,73297,3.085,10.331,19511,1.929,20.663,3176,3221,17753
2016,06,647243,820085,14382041,14226721,92230,11.363,75427,9.293,2040210,656021,1384189,4.611,14.341,1722144,647441,1074703,4.551,12.105,318066,2.236,24.210,51199,52196,318872
2016,08,115882,145026,2322251,2291243,17578,12.293,13511,9.449,324073,119934,204139,5.234,14.144,262807,85356,177451,3.725,11.470,61266,2.674,22.940,8790,8943,48342
2016,09,64552,82720,1544633,1522567,7865,9.602,6243,7.622,189153,66040,123113,4.337,12.423,143483,41965,101518,2.756,9.424,45670,3.000,18.848,4188,4235,20803
2016,10,17721,22673,400806,396859,2369,10.593,1750,7.825,54308,16835,37473,4.242,13.684,46374,12126,34248,3.055,11.685,7934,1.999,23.371,1134,1153,6412
2016,11,16559,21621,518535,512769,2291,10.763,1622,7.620,64481,20237,44244,3.947,12.575,52896,12442,40454,2.426,10.316,11585,2.259,20.632,986,1008,5803
2016,12,384636,486101,7892905,7764783,61185,12.777,46749,9.762,1138416,411474,726942,5.299,14.661,882837,315187,567650,4.059,11.370,255579,3.292,22.740,32199,32674,175169
2016,13,155497,206562,3806529,3747274,22252,10.894,17650,8.641,509564,175148,334416,4.674,13.598,391091,129319,261772,3.451,10.437,118473,3.162,20.873,11578,11845,71683
2016,15,22992,30016,528545,525837,2630,8.826,2193,7.360,59066,19235,39831,3.658,11.233,53273,13508,39765,2.569,10.131,5793,1.102,20.262,1425,1470,8232
2016,16,33231,40741,565610,556825,4425,10.993,3451,8.573,76504,23520,52984,4.224,13.739,58993,18047,40946,3.241,10.595,17511,3.145,21.189,2289,2345,10251
2016,17,222291,285723,5431728,5404238,27179,9.566,23971,8.437,659608,214954,444654,3.978,12.205,607384,160980,446404,2.979,11.239,52224,0.966,22.478,15861,16218,87766
2016,18,98257,135943,2728531,2700420,11530,8.548,9418,6.982,321434,99799,221635,3.696,11.903,265262,68549,196713,2.538,9.823,56172,2.080,19.646,6275,6458,38312
2016,19,56004,75059,1348770,1339485,5865,7.859,4997,6.696,137174,40393,96781,3.016,10.241,118681,31501,87180,2.352,8.860,18493,1.381,17.720,3295,3373,18129
2016,20,52610,69363,1191895,1190394,6090,8.836,5215,7.566,132847,46609,86238,3.915,11.160,129970,44177,85793,3.711,10.918,2877,0.242,21.836,3487,3619,22603
2016,21,62287,85802,1610696,1595436,7086,8.288,6486,7.586,192105,58939,133166,3.694,12.041,161618,47321,114297,2.966,10.130,30487,1.911,20.260,4380,4568,25212
2016,22,73943,98863,1702636,1711258,8618,8.752,7819,7.941,199037,72341,126696,4.227,11.631,216892,57238,159654,3.345,12.674,-17855,-1.043,23.262,5283,5406,32395
2016,23,29077,36459,511307,506031,3486,9.674,2634,7.310,57532,19532,38000,3.860,11.369,47042,15386,31656,3.041,9.296,10490,2.073,18.593,1741,1781,9159
2016,24,97434,126475,2289179,2264021,11923,9.507,9809,7.821,273363,86223,187140,3.808,12.074,223492,68525,154967,3.027,9.871,49871,2.203,19.743,6404,6533,36666
2016,25,126499,161366,3242059,3208603,15208,9.528,11705,7.333,370580,106335,264245,3.314,11.550,306312,83648,222664,2.607,9.547,64268,2.003,19.093,7906,8047,46656
2016,26,153492,201091,3812256,3769297,17758,8.892,15000,7.511,462979,138049,324930,3.662,12.283,376551,112148,264403,2.975,9.990,86428,2.293,19.980,10176,10462,71136
2016,27,102476,134099,2633934,2607264,12097,9.094,9930,7.465,322346,102596,219750,3.935,12.363,268038,82480,185558,3.163,10.280,54308,2.083,20.561,6644,6778,45563
2016,28,40908,55391,943651,934972,4469,8.093,4127,7.474,111860,35615,76245,3.809,11.964,95049,26501,68548,2.834,10.166,16811,1.798,20.332,2743,2817,14315
2016,29,109995,145111,2494409,2471568,15879,11.076,12378,8.634,299893,98416,201477,3.982,12.134,254162,85047,169115,3.441,10.283,45731,1.850,20.567,8469,8597,42199
2016,30,27676,32984,375435,373237,3206,9.786,2760,8.425,44591,16144,28447,4.325,11.947,40550,11928,28622,3.196,10.864,4041,1.083,21.729,1901,1908,8186
2016,31,38614,49629,826519,818965,4169,8.464,3427,6.957,89498,27659,61839,3.377,10.928,74688,21943,52745,2.679,9.120,14810,1.808,18.240,2215,2279,12270
2016,32,44695,57988,1162804,1146494,7232,12.654,5561,9.730,159093,58096,100997,5.067,13.876,127146,45026,82120,3.927,11.090,31947,2.786,22.180,3769,3862,28710
2016,33,27627,35008,594926,586298,3035,8.743,2449,7.055,66622,18972,47650,3.236,11.363,49453,13695,35758,2.336,8.435,17169,2.928,16.870,1707,1732,8289
2016,34,171829,209916,3635328,3597293,21323,10.222,18681,8.956,477964,151097,326867,4.200,13.287,400539,132106,268433,3.672,11.134,77425,2.152,22.269,13159,13297,74561
2016,35,31072,40526,630384,628831,3555,8.784,3447,8.517,74962,26456,48506,4.207,11.921,72076,21808,50268,3.468,11.462,2886,0.459,22.924,2252,2327,12448
2016,36,405407,484966,8152463,8067742,51703,10.736,44969,9.337,1027102,326389,700713,4.046,12.731,858446,307043,551403,3.806,10.640,168656,2.090,21.281,32967,33376,196740
2016,37,154670,208021,3679741,3622084,20674,10.056,15806,7.688,480890,156938,323952,4.333,13.277,367321,111902,255419,3.089,10.141,113569,3.135,20.282,10482,10689,68947
2016,38,17793,22541,347909,357056,1925,8.540,1927,8.548,34526,12699,21827,3.557,9.670,52837,10656,42181,2.984,14.798,-18311,-5.128,19.339,1353,1377,6727
2016,39,166860,236265,4785014,4740848,19753,8.422,16281,6.942,555046,168975,386071,3.564,11.708,467169,129390,337779,2.729,9.854,87877,1.854,19.708,10716,11063,71284
2016,40,65645,86201,1359968,1364093,7963,9.266,7434,8.651,164578,58238,106340,4.269,12.065,173491,45139,128352,3.309,12.718,-8913,-0.653,24.130,5085,5176,26878
2016,41,82746,104083,1550112,1524269,10712,10.411,8337,8.102,197749,61261,136488,4.019,12.973,146916,47710,99206,3.130,9.638,50833,3.335,19.277,5571,5670,27566
2016,42,208411,279970,5369530,5333004,23683,8.513,20145,7.241,607811,192998,414813,3.619,11.397,534032,151962,382070,2.849,10.014,73779,1.383,20.027,13050,13386,80256
2016,44,21520,25982,432413,428894,2581,10.046,2000,7.785,49902,16803,33099,3.918,11.635,43185,11741,31444,2.738,10.069,6717,1.566,20.138,1337,1352,6934
2016,45,73028,98176,1722564,1694536,9535,9.830,7175,7.397,225911,76896,149015,4.538,13.332,170001,46841,123160,2.764,10.032,55910,3.299,20.065,4824,4958,28095
2016,46,19748,24398,358232,355448,2108,8.709,1722,7.114,36196,10976,25220,3.088,10.183,30834,7635,23199,2.148,8.675,5362,1.509,17.349,1214,1229,5064
2016,47,89676,127003,2588290,2546929,11474,9.118,9151,7.272,322519,103694,218825,4.071,12.663,239456,67785,171671,2.661,9.402,83063,3.261,18.804,6166,6319,36004
2016,48,388122,533971,10453320,10356617,58002,10.983,46259,8.760,1453852,518702,935150,5.008,14.038,1260388,363283,897105,3.508,12.170,193464,1.868,24.340,31074,32024,206270
2016,49,54481,67624,1248706,1226224,8027,12.031,6221,9.324,172806,54673,118133,4.459,14.093,127986,42416,85570,3.459,10.437,44820,3.655,20.875,4111,4200,25949
2016,50,16008,19119,266338,266646,1505,7.888,1424,7.464,26339,7163,19176,2.686,9.878,27093,6995,20098,2.623,10.161,-754,-0.283,19.756,929,941,4050
2016,51,135964,183683,3278663,3244994,17601,9.658,14738,8.087,411766,133827,277939,4.124,12.689,344990,95655,249335,2.948,10.631,66776,2.058,21.263,9491,9731,50855
2016,53,132567,166909,2619746,2575292,17893,10.832,14433,8.738,351949,114267,237682,4.437,13.666,263656,87150,176506,3.384,10.238,88293,3.428,20.476,9682,9797,49165
2016,54,24969,34629,559267,562596,2500,7.205,2638,7.603,61568,18878,42690,3.356,10.944,68381,18205,50176,3.236,12.155,-6813,-1.211,21.887,1796,1857,11510
2016,55,97736,129974,2525442,2510429,11414,8.870,8823,6.857,278230,91050,187180,3.627,11.083,247836,65980,181856,2.628,9.872,30394,1.211,19.745,5823,5949,33751
2016,56,15622,18680,208107,213728,1804,9.640,1871,9.998,23969,9461,14508,4.427,11.215,35194,9915,25279,4.639,16.467,-11225,-5.252,22.429,1329,1340,6669
2017,01,68261,93963,1701443,1688926,7587,8.080,7464,7.949,223217,56827,166390,3.365,13.217,197508,62023,135485,3.672,11.694,25709,1.522,23.389,4649,4781,29459
2017,02,13979,18080,260376,261879,1736,9.588,1787,9.870,34066,8529,25537,3.257,13.008,36976,12082,24894,4.614,14.120,-2910,-1.111,26.017,1063,1080,5113
2017,04,94024,126912,2453512,2424901,13833,10.987,11810,9.380,359181,116255,242926,4.794,14.812,301892,111475,190417,4.597,12.450,57289,2.363,24.899,7287,7448,46507
2017,05,45782,61363,1028971,1020753,5295,8.659,4868,7.961,135803,41479,94324,4.064,13.304,119183,36683,82500,3.594,11.676,16620,1.628,23.352,3125,3218,18929
2017,06,655478,829976,14710263,14532767,90314,10.947,80399,9.745,2177065,679712,1497353,4.677,14.980,1822724,629688,1193036,4.333,12.542,354341,2.438,25.084,52930,54168,340347
2017,08,118120,147640,2375870,2349299,17066,11.663,14433,9.864,346507,121944,224563,5.191,14.749,293168,107409,185759,4.572,12.479,53339,2.270,24.958,9065,9209,52115
2017,09,63692,81796,1539659,1536225,6366,7.740,7269,8.838,187502,62117,125385,4.043,12.205,180115,73026,107089,4.754,11.725,7387,0.481,23.449,4388,4486,33722
2017,10,17819,22744,401225,400605,2255,9.928,2194,9.659,56238,17963,38275,4.484,14.038,54681,17991,36690,4.491,13.650,1557,0.389,27.299,1332,1350,6394
2017,11,16701,21830,528199,523570,2016,9.280,1804,8.304,62723,18639,44084,3.560,11.980,53818,17576,36242,3.357,10.279,8905,1.701,20.558,1036,1048,7064
2017,12,391015,492857,8030268,7929306,58607,11.974,51838,10.591,1188686,388014,800672,4.893,14.991,987992,382484,605508,4.824,12.460,200694,2.531,24.920,33803,34338,191493
2017,13,157777,209609,3887108,3843109,21854,10.503,18795,9.033,556722,185806,370916,4.835,14.486,466410,158659,307751,4.128,12.136,90312,2.350,24.273,12026,12290,72769
2017,15,23010,30108,542667,535524,2512,8.356,2418,8.044,72185,28074,44111,5.242,13.479,58131,16155,41976,3.017,10.855,14054,2.624,21.710,1551,1575,8421
2017,16,33783,41384,580569,572537,4378,10.663,3727,9.077,81839,27709,54130,4.840,14.294,66001,22928,43073,4.005,11.528,15838,2.766,23.056,2327,2361,10930
2017,17,222145,286036,5433575,5427274,25792,9.022,25482,8.913,669815,211004,458811,3.888,12.342,657353,228437,428916,4.209,12.112,12462,0.230,24.224,16004,16477,115036
2017,18,98614,136481,2781936,2753859,10792,7.923,10256,7.529,355739,95436,260303,3.466,12.918,299777,90324,209453,3.280,10.886,55962,2.032,21.771,6225,6376,44328
2017,19,55907,75012,1354536,1350721,5644,7.522,5679,7.569,152333,39206,113127,2.903,11.278,146156,41031,105125,3.038,10.821,6177,0.457,21.641,3429,3499,19099
2017,20,52253,69032,1203226,1195523,5596,8.088,5912,8.545,152580,47990,104590,4.014,12.763,137153,45528,91625,3.808,11.472,15427,1.290,22.944,3760,3883,22494
2017,21,61841,85338,1627701,1616262,6887,8.049,7339,8.577,209972,64220,145752,3.973,12.991,188192,65870,122322,4.075,11.644,21780,1.348,23.287,4779,4841,32415
2017,22,73685,98449,1687950,1693860,7887,7.994,8301,8.414,213723,62616,151107,3.697,12.618,225369,64583,160786,3.813,13.305,-11646,-0.688,25.235,5103,5208,31087
2017,23,29114,36469,514948,512519,3051,8.367,3042,8.342,60052,16208,43844,3.162,11.717,55392,18237,37155,3.558,10.808,4660,0.909,21.616,1915,1956,9407
2017,24,97539,126527,2335224,2311225,11186,8.842,11140,8.806,315731,89311,226420,3.864,13.661,268752,91579,177173,3.962,11.628,46979,2.033,23.256,6824,6945,40080
2017,25,127216,162485,3307429,3274621,14306,8.835,13197,8.150,405973,117691,288282,3.594,12.398,339338,109939,229399,3.357,10.363,66635,2.035,20.725,8276,8491,56368
2017,26,153230,200760,3861386,3834574,16258,8.091,16597,8.260,479230,129387,349843,3.374,12.498,426945,144373,282572,3.765,11.134,52285,1.364,22.268,10453,10808,69073
2017,27,102774,134610,2665655,2646874,11525,8.578,11012,8.196,328817,103941,224876,3.927,12.423,291849,89422,202427,3.378,11.026,36968,1.397,22.052,6853,7016,42347
2017,28,40793,55341,938913,939304,4400,7.948,4433,8.008,107277,32282,74995,3.437,11.421,107327,33688,73639,3.586,11.426,-50,-0.005,22.842,2813,2886,15275
2017,29,110080,144972,2528447,2506698,14569,10.056,14386,9.930,326353,103143,223210,4.115,13.019,283363,97161,186202,3.876,11.304,42990,1.715,22.608,9185,9424,47214
2017,30,27752,33071,377255,376034,2971,8.996,2880,8.721,48986,14272,34714,3.795,13.027,46062,14704,31358,3.910,12.249,2924,0.778,24.499,1853,1891,8817
2017,31,38852,49933,832369,828552,4132,8.302,3808,7.651,99851,29056,70795,3.507,12.051,91884,32638,59246,3.939,11.090,7967,0.962,22.179,2368,2423,16690
2017,32,45321,58781,1194005,1177007,6864,11.756,6077,10.408,170464,53971,116493,4.585,14.483,137588,50886,86702,4.323,11.690,32876,2.793,23.379,3968,4036,25068
2017,33,27474,34886,604760,599261,2656,7.600,2777,7.946,69937,20525,49412,3.425,11.671,59316,17555,41761,2.929,9.898,10621,1.772,19.796,1736,1766,9435
2017,34,171587,210142,3678057,3648839,20490,9.756,20242,9.638,513581,171147,342434,4.690,14.075,454458,148357,306101,4.066,12.455,59123,1.620,24.910,13510,13704,75069
2017,35,30969,40350,627639,628068,3387,8.376,3563,8.811,76474,24507,51967,3.902,12.176,76894,23889,53005,3.804,12.243,-420,-0.067,24.352,2218,2274,11273
2017,36,405894,486076,8259264,8205959,48749,10.040,47649,9.814,1089904,335716,754188,4.091,13.282,982247,351923,630324,4.289,11.970,107657,1.312,23.940,33523,33963,193223
2017,37,157143,211615,3765872,3721405,20778,9.903,17190,8.193,492201,155759,336442,4.185,13.226,403291,133210,270081,3.580,10.837,88910,2.389,21.674,10883,11170,65328
2017,38,17566,22310,341445,344458,1830,8.161,2059,9.182,41673,13022,28651,3.780,12.098,47578,14704,32874,4.269,13.812,-5905,-1.714,24.196,1327,1347,6923
2017,39,165629,233624,4820745,4797974,17880,7.610,20524,8.736,603304,175330,427974,3.654,12.574,559648,193487,366161,4.033,11.664,43656,0.910,23.329,11102,11487,92883
2017,40,65417,85839,1362211,1358701,7520,8.744,7855,9.133,177066,58525,118541,4.307,13.032,170208,56320,113888,4.145,12.527,6858,0.505,25.055,4902,5016,30165
2017,41,83834,105625,1596610,1572886,10626,10.134,9084,8.663,220668,64076,156592,4.074,14.030,173349,55593,117756,3.534,11.021,47319,3.008,22.042,6021,6119,28649
2017,42,207609,279313,5436208,5399579,21830,7.806,22486,8.041,658416,188103,470313,3.484,12.194,584571,188442,396129,3.490,10.826,73845,1.368,21.652,13748,14029,76754
2017,44,21556,25973,438144,434976,2088,8.039,2091,8.050,52096,14570,37526,3.350,11.977,45976,14788,31188,3.400,10.570,6120,1.407,21.140,1316,1338,8619
2017,45,74005,99605,1756496,1736731,9210,9.315,7754,7.842,232287,70156,162131,4.040,13.375,192834,63373,129461,3.649,11.103,39453,2.272,22.207,4879,4994,34262
2017,46,19763,24405,360151,358845,1923,7.881,1916,7.852,41489,12077,29412,3.366,11.562,39419,11872,27547,3.308,10.985,2070,0.577,21.970,1196,1211,6378
2017,47,90389,128047,2652190,2629296,11226,8.804,10162,7.969,348079,104582,243497,3.978,13.238,301816,101507,200309,3.861,11.479,46263,1.760,22.958,6331,6519,44571
2017,48,393060,540677,10614330,10522676,57830,10.764,51014,9.495,1587341,540392,1046949,5.135,15.085,1405689,456690,948999,4.340,13.359,181652,1.726,26.717,32358,33434,229766
2017,49,55765,69072,1282546,1260533,8037,11.760,6578,9.625,182757,56982,125775,4.520,14.498,139620,48207,91413,3.824,11.076,43137,3.422,22.153,4167,4249,26956
2017,50,15954,19039,258701,259492,1462,7.665,1533,8.037,28836,8366,20470,3.224,11.113,30175,8775,21400,3.382,11.629,-1339,-0.516,22.225,1023,1033,5734
2017,51,136800,184527,3311526,3291964,16585,9.009,15731,8.545,420904,120699,300205,3.666,12.786,379886,126111,253775,3.831,11.540,41018,1.246,23.080,9745,9970,55967
2017,53,134482,169270,2695731,2656498,17758,10.566,15365,9.142,378002,103724,274278,3.905,14.229,298385,95405,202980,3.591,11.232,79617,2.997,22.465,9947,10082,52136
